24.832,-485.93445
24.897,-467.30804
24.961,-520.81757
25.026,-511.6745
25.092,-467.30804
25.155,-548.08044
25.222,-464.08997
25.288,-453.59192
25.373,-544.69452
25.424,-470.01648
25.478,-506.25458
25.543,-525.89874
25.608,-460.19592
25.673,-483.9035
25.739,-543.00079
25.801,-456.97784
25.867,-541.98456
25.93,-485.25696
26.023,-493.04657
26.099,-527.08282
26.124,-509.98077
26.188,-474.42017
26.252,-547.91107
26.317,-461.21216
26.384,-534.02557
26.447,-550.62103
26.511,-470.18585
26.575,-510.48889
26.641,-522.85004
26.705,-460.02655
26.777,-551.12915
26.842,-540.62958
26.901,-453.42255
26.963,-539.61487
27.028,-478.14484
27.093,-495.41779
27.158,-533.68683
27.233,-504.56238
27.286,-473.23456
27.351,-547.23511
27.416,-457.99408
27.481,-537.92114
27.545,-493.72406
27.612,-464.42871
27.676,-513.70544
27.742,-515.73792
27.804,-460.87341
27.869,-549.6048
27.942,-463.92059
27.998,-452.06757
28.063,-542.15393
28.128,-474.08142
28.193,-497.45026
28.259,-528.60718
28.321,-452.23694
28.388,-475.09766
28.451,-542.15393
28.515,-452.57568
28.58,-535.7193
28.643,-485.76508
28.709,-484.91821
28.773,-517.26227
28.838,-511.50513
28.903,-463.41248
28.969,-547.7417
29.032,-461.04279
29.097,-528.26843
29.162,-543.17017
29.247,-466.79993
29.297,-502.52991
29.355,-523.6969
29.42,-456.46973
29.486,-549.26605
29.549,-542.3233
29.614,-453.25317
29.679,-539.27612
29.746,-484.24072
29.811,-488.98315
29.893,-533.8562
29.936,-508.79517
30.001,-469.84711
30.065,-527.2522
30.131,-436.31897
30.196,-466.46118
30.264,-573.8205
30.328,-554.68445
30.389,-543.00079
30.454,-432.08618
30.532,-470.86334
30.583,-575.51422
30.648,-446.98792
30.713,-438.18207
30.78,-563.65967
30.85,-453.0838
30.905,-521.66443
30.97,-508.79517
31.035,-451.2207
31.1,-507.27081
31.168,-526.91345
31.228,-443.93921
31.293,-567.21649
31.358,-445.12482
31.422,-540.12299
31.487,-565.18402
31.553,-450.54321
31.616,-527.59094
31.681,-503.2074
31.752,-457.31659
31.819,-561.45935
31.875,-525.05188
31.939,-448.17352
32.004,-567.72461
32.07,-444.44733
32.134,-543.84766
32.199,-484.74884
32.265,-451.55945
32.332,-530.63965
32.392,-498.97308
32.457,-460.87341
32.521,-565.52277
32.587,-441.73737
32.651,-451.2207
32.716,-567.72461
32.782,-447.15729
32.851,-548.08044
32.918,-482.20978
32.974,-484.74884
33.039,-536.73553
33.119,-497.45026
33.172,-464.08997
33.232,-562.98218
33.296,-442.41486
33.361,-557.73315
33.426,-566.70837
33.491,-446.31042
33.557,-549.6048
33.621,-476.95923
33.685,-488.98315
33.757,-549.09668
33.814,-494.90967
33.878,-469.67926
33.943,-558.0719
34.008,-439.70642
34.073,-557.90253
34.15,-459.85718
34.202,-442.58423
34.266,-550.79041
34.33,-471.87958
34.396,-492.36908
34.46,-547.06573
34.525,-440.55328
34.59,-471.20209
34.655,-553.33099
34.719,-439.53705
34.791,-559.59625
34.847,-458.33282
34.913,-511.50513
34.977,-551.63727
35.042,-468.32428
35.107,-495.41779
35.172,-543.67828
35.236,-440.55328
35.302,-568.57147
35.369,-550.95978
35.431,-438.69019
35.494,-561.6272
35.559,-453.59192
35.624,-515.90729
35.705,-519.29321
35.757,-464.59808
35.82,-497.789
35.894,-537.75177
35.948,-443.60046
36.011,-568.4021
36.075,-449.3576
36.14,-438.18207
36.207,-562.47406
36.27,-453.76129
36.342,-520.98694
36.399,-514.38293
36.464,-452.74506
36.529,-505.0705
36.593,-530.80902
36.657,-444.95544
36.724,-568.4021
36.788,-448.68011
36.855,-537.5824
36.916,-565.69214
36.994,-452.57568
37.045,-525.72937
37.109,-508.28705
37.174,-454.9469
37.239,-564.33716
37.309,-529.1153
37.369,-447.32666
37.433,-569.41681
37.498,-549.94354
37.562,-490.33813
37.628,-453.25317
37.691,-542.83142
37.756,-538.76801
37.82,-461.5509
37.885,-461.5509
37.95,-538.93738
38.017,-545.20264
38.08,-449.86572
38.144,-491.35284
38.209,-553.33099
38.28,-513.70544
38.337,-448.17352
38.401,-484.91821
38.467,-551.12915
38.531,-478.65295
38.597,-451.89819
38.662,-514.72168
38.729,-551.29852
38.79,-488.81378
38.855,-467.81616
38.919,-542.3233
38.984,-538.09052
39.049,-460.3653
39.113,-457.48596
39.178,-538.42926
39.242,-504.90112
39.308,-446.98792
39.371,-490.16876
39.436,-551.97601
39.501,-512.85858
39.568,-449.3576
39.631,-523.86627
39.695,-550.79041
39.759,-479.66919
39.827,-451.72882
39.892,-515.73792
39.953,-553.33099
40.018,-456.30035
40.084,-464.25934
40.147,-541.98456
40.216,-539.78424
40.276,-459.51843
40.341,-459.34906
40.406,-555.19257
40.47,-504.90112
40.542,-449.01886
40.6,-487.62817
40.663,-553.16162
40.729,-515.56854
40.794,-455.96161
40.861,-521.49506
40.923,-551.80664
40.987,-481.70166
41.052,-450.0351
41.118,-515.56854
41.182,-533.8562
41.246,-456.30035
41.312,-465.95306
41.379,-540.62958
41.44,-540.96832
41.516,-460.87341
41.57,-502.52991
41.635,-557.73315
41.698,-505.0705
41.763,-449.01886
41.829,-489.66064
41.898,-554.51508
41.965,-474.08142
42.021,-453.59192
42.086,-524.37439
42.163,-550.28229
42.217,-482.7179
42.28,-452.91443
42.347,-547.06573
42.413,-535.21118
42.473,-458.84094
42.538,-463.58185
42.602,-540.62958
42.667,-542.15393
42.732,-448.51227
42.796,-497.95837
42.861,-557.05566
42.926,-506.7627
42.991,-448.3429
43.055,-490.50751
43.12,-551.4679
43.186,-476.95923
43.249,-452.23694
43.314,-521.8338
43.381,-549.94354
43.448,-483.73413
43.508,-472.3877
43.572,-546.72699
43.637,-532.50275
43.703,-458.33282
43.767,-463.07373
43.831,-537.24365
43.898,-500.49744
43.964,-448.3429
44.024,-496.43402
44.089,-555.36194
44.153,-510.48889
44.218,-450.54321
44.283,-527.2522
44.348,-503.88489
44.422,-541.30707
44.478,-435.47211
44.541,-571.78802
44.606,-470.69397
44.671,-437.84332
44.736,-503.03802
44.8,-542.3233
44.869,-550.11292
44.928,-462.73651
44.993,-447.15729
45.058,-556.54755
45.123,-539.78424
45.187,-454.77753
45.253,-451.55945
45.317,-537.75177
